Heat Pipe Width,Heat Pipe Thickness,Heat Load (W),Heat Flux (W/cm2),Heat Pipe Diameter,Evaporator Length,Condenser Length,Adiabatic Length,Fill Ratio,Air Velocity,Ambient Temperature,Maximum Temperature,Effective Thermal Conductivity,Working Fluid_Acetone,Working Fluid_Ammonia,Working Fluid_Methanol,Working Fluid_Water,Heat Pipe Material_Aluminum,Heat Pipe Material_Copper,Wick Structure_Grooved,Wick Structure_Wire Mesh,Wick Material_Aluminum,Wick Material_Copper,Orientation_Anti-Gravity (Top Heat),Orientation_Horizontal,Orientation_Vertical (Bottom Heat),Cooling Method_Forced Convection,Cooling Method_Natural Convection,Is_Flat,Target_Thermal_Resistance,Dataset_Split
0,0,-0.4967032967,-0.3604240283,0.5,-0.4919941776,-0.5189873418,-0.9575289575,-0.1266490765,0.9019607843,-0.2965779468,-0.3731343284,-0.46783201,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,-0.1124332824,train
0,0,0.4153846154,0.1019687027,0.5,0.01164483261,0.2766726944,-0.1235521236,0.04749340369,-0.3921568627,0.4562737643,0.3955223881,0.03793258417,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.1343002403,train
2.155660377,0.4583333333,1.056043956,0.5916203937,0,0.2416302766,1.193490054,0.4073359073,-0.7757255937,0.1176470588,0.007604562738,-0.02985074627,0.7143219227,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1476350386,train
1.155660377,1.333333333,0.6241758242,0.4119131752,0.5,-0.2008733624,-0.103074141,-0.5907335907,0.290237467,0.5098039216,-0.7300380228,-0.7089552239,-0.4173319077,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.09061611809,train
0.7405660377,0.75,-0.6197802198,-0.3987884907,-0.5,-0.3697234352,-0.8245931284,-0.5637065637,-0.02110817942,-0.3921568627,0.3269961977,0.2686567164,-0.4335085537,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0.1544656193,train
0.5377358491,0.4583333333,0.2252747253,0.3573952549,-1,0.8005822416,1.180831826,1.106177606,-0.8284960422,-0.3921568627,0.3878326996,0.3880597015,2.496715683,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,-0.05090381986,train
0.679245283,1.458333333,-0.7186813187,-0.6431095406,0,0.9374090247,0.1265822785,0.6640926641,-0.5329815303,1.058823529,-0.6159695817,-0.7089552239,1.290958118,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1476350386,train
0,0,-0.5120879121,-0.5421504291,0,0.885007278,0.6943942134,0.1737451737,0.3377308707,0.1568627451,0.09125475285,-0.007462686567,1.137563258,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,-0.1533556384,train
0.7924528302,1.25,1.116483516,1.726400808,0,-0.4628820961,-0.6274864376,-0.9613899614,0.5329815303,0.8235294118,0.8212927757,0.8582089552,-0.4337428435,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,-0.08587982308,train
0.2264150943,1.083333333,0.9802197802,1.567895003,-1,0.3784570597,0.8842676311,1.11969112,-0.1319261214,0.2352941176,0.897338403,1.059701493,0.7361790315,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0.02615850649,train
1.127358491,0.875,0.567032967,-0.01514386673,0,0.8704512373,0.6980108499,0.9536679537,-0.3430079156,-0.3921568627,0.6007604563,0.5746268657,0.6312289139,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,-0.1076861927,train
0.3301886792,0.75,-0.6758241758,-0.4967188289,-1,0.2066957787,0.9819168174,1.034749035,-0.7493403694,0.4705882353,-0.6692015209,-0.7462686567,1.422141238,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.05279115386,train
1.183962264,0.8333333333,-0.7527472527,-0.628975265,0,-0.2328966521,-0.06148282098,-0.4111969112,0.3535620053,-0.3921568627,-0.7984790875,-0.8805970149,-0.1309711951,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,-0.09345901935,train
2.646226415,0.5833333333,1.007692308,0.09793033821,0.5,0.6608442504,0.6292947559,0.1525096525,0.9498680739,-0.3921568627,-0.2661596958,-0.3059701493,0.655261723,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.1514483923,train
0.4056603774,1.375,0.7186813187,0.1938414942,-0.5,1.152838428,0.9927667269,0.8513513514,0.9709762533,-0.3921568627,0.6768060837,0.6343283582,2.405663211,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.1285910033,train
0,0,-0.5230769231,-0.4209994952,-1,0.9927219796,0.0705244123,0.8127413127,-0.1899736148,-0.3921568627,-0.8669201521,-0.9179104478,2.169584285,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.0339345231,train
0,0,-0.006593406593,-0.3392226148,0,1.152838428,1.056057866,0.9478764479,-0.4802110818,0.07843137255,0.1901140684,0.1194029851,0.8963629703,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,-0.1343002403,train
0,0,-0.4340659341,-0.1120646138,0.5,-0.7540029112,-0.904159132,-0.8166023166,-0.6437994723,-0.3921568627,0.2965779468,0.2313432836,-0.5495735926,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.03299266505,train
0.8160377358,1.208333333,-0.5505494505,-0.5128722867,0,0.2852983988,0.7703435805,0.1505791506,0.5013192612,0.2352941176,-0.7604562738,-0.8358208955,0.06590359188,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.1105341643,train
0.8160377358,1.208333333,-0.2065934066,-0.2958101969,0,0.3347889374,-0.1663652803,-0.05598455598,0.7071240106,1.058823529,-0.7984790875,-0.8582089552,0.3437712991,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.1343002403,train
0,0,-0.7538461538,-0.5391216557,-1,-0.4890829694,-0.383363472,-0.4633204633,0.1213720317,0.9411764706,-0.6996197719,-0.776119403,-0.1924850481,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0.09610370687,train
1.320754717,1.166666667,-0.5736263736,-0.4825845533,0.5,-0.3231441048,-0.08318264014,0.3359073359,0.1372031662,0.07843137255,0.7604562738,0.6492537313,-0.1099575296,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,-0.1323967833,train
0,0,0.1428571429,0.1898031297,0,-0.154294032,-0.3526220615,0.1583011583,-0.72823219,0.1568627451,0.1216730038,0.0671641791,0.02933414838,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1152826656,train
0,0,-0.3274725275,0.3816254417,-1,-0.3493449782,-0.3670886076,-0.2625482625,0.2744063325,0.862745098,-0.03041825095,-0.0447761194,-0.03148961457,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0.06632285416,train
0,0,0.09010989011,-0.04139323574,-0.5,0.6695778748,1.086799277,0.8783783784,0.3482849604,0.03921568627,-0.6463878327,-0.671641791,0.7652607859,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.09061611809,train
1.028301887,1.5,-0.5791208791,-0.5754669359,0.5,0.4657933042,0.6021699819,0.3088803089,-0.5224274406,-0.3921568627,-0.8517110266,-0.9328358209,0.5519388546,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.1485882347,train
1.122641509,1.375,-0.5989010989,-0.5683997981,0.5,0.2212518195,0.3743218807,-0.05212355212,0.8812664908,0,0.4258555133,0.328358209,-0.1503927549,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.1228851663,train
2.646226415,0.5833333333,-0.6615384615,-0.514891469,0.5,-0.5705967977,-0.4050632911,-0.2992277992,0.654353562,-0.3921568627,0.6920152091,0.5895522388,-0.3834578619,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,-0.08872131912,train
0.9103773585,1.083333333,0.167032967,0.5683997981,0,-0.4832605531,-0.1247739602,-0.1003861004,-0.8865435356,-0.3921568627,-0.2737642586,-0.2910447761,-0.2176605524,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,-0.07546820822,train
0,0,0.4824175824,1.275113579,0,-0.6113537118,-1.005424955,-0.7876447876,-0.5540897098,0,0.01520912548,0.1791044776,-0.5626011706,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0.0895970506,train
0,0,-0.4087912088,0.3907117617,-1,-0.5181950509,-0.8896925859,-0.7316602317,-0.07387862797,-0.3921568627,-0.6692015209,-0.6194029851,-0.3506700688,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0.2810771561,train
0.3490566038,0.7083333333,0.8230769231,0.8329126704,-1,0.9752547307,0.9855334539,0.6061776062,-0.07915567282,0.1176470588,-0.6463878327,-0.5149253731,1.117551714,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,-0.004779891437,train
0,0,0.1142857143,0.2089853609,0.5,-0.4337700146,-0.6491862568,-0.2065637066,-0.9182058047,-0.3921568627,0.6311787072,0.5895522388,-0.3289918723,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,-0.08682689479,train
1.825471698,0.5416666667,-0.4989010989,-0.4765270066,0,0.2678311499,0.0198915009,0.8397683398,0.1319261214,-0.3921568627,-0.1064638783,-0.1940298507,0.668496967,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,-0.1219345238,train
0,0,-0.5450549451,-0.5613326603,0.5,0.500727802,1.432188065,0.5386100386,0.3482849604,0.2352941176,0.7756653992,0.6641791045,0.8271047744,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,-0.1619429476,train
0.7405660377,1.333333333,0.1934065934,-0.09389197375,0,0.4919941776,0.9674502712,0.09266409266,-0.3430079156,-0.3921568627,0.6007604563,0.5597014925,0.1914477832,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,-0.09725086703,train
0.5566037736,1,-0.6758241758,-0.4462392731,-0.5,-0.5152838428,-0.4972875226,-0.7702702703,-0.5065963061,-0.3921568627,-0.8212927757,-0.8805970149,-0.4806732211,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0.1433764387,train
0,0,0.8428571429,0.6057546694,0,0.04949053857,-0.1591320072,0.3108108108,0.7229551451,0.03921568627,0.9049429658,0.9253731343,-0.1214707436,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,-0.08019935789,train
2.316037736,0.6666666667,0.6714285714,-0.2402826855,0.5,1.513828239,1.600361664,0.1621621622,-0.07915567282,0.6666666667,-0.7224334601,-0.7835820896,1.690905722,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1714934378,train
0.8867924528,0.625,-0.4516483516,-0.3361938415,-0.5,0.1426491994,-0.157323689,-0.4942084942,0.8548812665,-0.3921568627,-0.8365019011,-0.8955223881,0.1950909896,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.07641425128,train
1.976415094,0.5,-0.2274725275,-0.392730944,0,0.8034934498,0.05967450271,0.6602316602,-0.2374670185,0.6274509804,-0.5019011407,-0.5597014925,0.3952713928,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,-0.1114836763,train
1.683962264,0.9166666667,0.9659340659,0.7854618879,0.5,-0.2852983988,0,-0.2297297297,-0.2374670185,-0.3921568627,-0.5323193916,-0.4626865672,-0.3889519578,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,-0.06884852114,train
0,0,1.076923077,0.5179202423,0,0.3551673945,0.2712477396,-0.2046332046,-0.3113456464,0.9411764706,-0.6007604563,-0.5671641791,-0.04165885701,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,-0.1038902136,train
0.8160377358,1.208333333,-0.7527472527,-0.6400807673,0,0.008733624454,0.3996383363,0.5115830116,-0.1477572559,-0.3921568627,-0.5095057034,-0.5970149254,-0.04822003646,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,-0.06601291189,train
0.5330188679,1.041666667,0.5208791209,-0.0191822312,-0.5,1.519650655,1.023508137,0.5579150579,0.8284960422,0.862745098,0.2813688213,0.223880597,2.739940448,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,-0.1457289308,train
0.1981132075,1.25,-0.1384615385,-0.05754669359,-1,0.9636098981,0.5153707052,1.436293436,0.944591029,0.7058823529,0.4410646388,0.4253731343,1.359623134,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0.01023302084,train
0,0,-0.5252747253,-0.550227158,0.5,0.4687045124,-0.1157323689,0.007722007722,0.3060686016,-0.3921568627,-0.6007604563,-0.671641791,-0.09191827972,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,-0.1000957379,train
0,0,-0.02857142857,0.3170116103,0.5,-0.6491994178,-0.5985533454,-0.8494208494,-0.5488126649,0.2352941176,-0.8136882129,-0.8507462687,-0.5048977219,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.09819906348,train
0.9764150943,1.583333333,1.01978022,0.3392226148,0.5,0.2066957787,0.4104882459,0.7084942085,-0.8918205805,0.3137254902,0.3954372624,0.3432835821,0.4388077631,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1533556384,train
0.8160377358,1.208333333,0.6923076923,0.4300858152,0,0.1193595342,0.9421338156,0.8532818533,-0.253298153,-0.3921568627,-0.6768060837,-0.6417910448,0.1392639892,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,-0.07736038775,train
1.122641509,1.375,-0.01318681319,-0.1615345785,0.5,-0.02037845706,-0.2820976492,0.1061776062,-1.023746702,-0.3921568627,0.5399239544,0.5,-0.2738464422,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,-0.07263063942,train
0,0,0.1098901099,0.6229177183,-1,0.1834061135,0.4755877034,2.090733591,0.4538258575,-0.3921568627,0.2965779468,0.3134328358,1.767680361,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.004779891437,train
0.6981132075,1.416666667,0.2175824176,0.6612821807,0,-0.500727802,-0.7269439421,-0.833976834,-0.9920844327,0.8235294118,0.1673003802,0.2164179104,-0.529595062,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0.01210798191,train
1.212264151,0.4583333333,0.5373626374,3.63755679,-0.5,-0.8704512373,-0.9276672694,-0.6988416988,-0.1477572559,-0.3921568627,-0.4714828897,-0.2014925373,-0.5271509934,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0.1793694482,train
0,0,1.030769231,0.6178697627,-0.5,0.6899563319,0.9638336347,0.6853281853,-0.8232189974,-0.3921568627,-0.608365019,-0.5970149254,1.638597328,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.1152826656,train
0,0,0.2648351648,0.05754669359,0.5,-0.08151382824,0.5913200723,0.2258687259,-0.8707124011,0.8235294118,0.7072243346,0.6268656716,0.1086455067,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1476350386,train
1.212264151,0.4583333333,1.101098901,2.690560323,-0.5,-0.5094614265,-0.712477396,-0.8764478764,-0.7493403694,1.058823529,-0.5171102662,-0.3656716418,-0.3973011945,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.01699522805,train
0.3018867925,0.4583333333,-0.7318681319,-0.349318526,-1.25,-0.6462882096,-0.9186256781,-0.7548262548,0.5065963061,1.098039216,0.8745247148,0.7985074627,-0.4593496541,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0.6195514976,train
0,0,-0.1725274725,-0.3250883392,-0.5,1.190684134,0.9457504521,-0.01158301158,0.9287598945,-0.3921568627,0.9505703422,0.8805970149,0.8084989691,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,-0.07830661766,train
0,0,0.7406593407,0.375567895,0,0.2416302766,0.8607594937,0.7065637066,-0.01055408971,-0.3921568627,-0.04562737643,-0.07462686567,0.7602331397,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.1323967833,train
0,0,-0.1725274725,-0.323069157,0.5,0.1834061135,0.5804701627,1.602316602,0.6332453826,1.137254902,0.09125475285,0.007462686567,0.7169459685,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1543094039,train
0,0,-0.578021978,-0.6047450782,0.5,1.120815138,0.191681736,0.6505791506,0.5277044855,-0.3921568627,-0.608365019,-0.6940298507,1.170082683,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.1524019679,train
0,0,-0.1153846154,0.01716304897,0.5,-0.4716157205,-0.6726943942,-0.8629343629,0.3905013193,0.7058823529,-0.1901140684,-0.2164179104,-0.5458025917,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,-0.04335819947,train
3.08490566,0.5,1.153846154,1.161029783,0.5,-0.4075691412,0.1193490054,-0.332046332,0.3746701847,1.176470588,0.8288973384,0.8059701493,-0.2651351213,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.1304937043,train
1.023584906,0.5416666667,-0.4736263736,-0.2301867744,-0.5,-0.2649199418,-0.5226039783,-0.1003861004,0.9287598945,-0.3921568627,-0.6920152091,-0.7089552239,-0.290555565,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0.1035344787,train
1.122641509,1.375,-0.2923076923,-0.01211509339,0.5,-0.6579330422,-0.4430379747,-0.1544401544,0.6279683377,-0.3921568627,-0.7756653992,-0.7910447761,-0.5132426987,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0.0008527077829,train
0,0,0.04945054945,0.5471983847,0,-0.5705967977,-0.4122965642,0.2277992278,0.5540897098,-0.3921568627,-0.09885931559,-0.1119402985,-0.2395485448,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-0.05562285212,train
0,0,-0.6153846154,-0.4896516911,-0.5,0.096069869,-0.0650994575,0.1351351351,0.8548812665,0.03921568627,0.0608365019,-0.0223880597,-0.01770272458,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,-0.03676065291,train
0,0,-0.610989011,-0.5653710247,0.5,0.09315866084,0.03254972875,0.7625482625,0.4591029024,0.9019607843,-0.6768060837,-0.7611940299,0.3033339439,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,-0.1476350386,train
0,0,0.1978021978,0.602725896,0,-0.480349345,-0.4195298373,0.5115830116,0.2163588391,-0.3921568627,0.4486692015,0.5,-0.3482867026,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.03270837314,train
1.127358491,0.875,-0.6879120879,-0.5896012115,0,0.03493449782,-0.05605786618,0.4787644788,-0.8126649077,-0.3921568627,0.927756654,0.8208955224,-0.08596412384,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,-0.05562285212,train
0,0,-0.4175824176,-0.08682483594,0,-0.6142649199,-0.6311030741,-0.4768339768,-0.4327176781,1.058823529,-0.5627376426,-0.6194029851,-0.403952895,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,-0.07073939366,train
0.3301886792,0.75,0.578021978,6.129227663,-1,-0.8791848617,-0.9186256781,-0.4401544402,0.8390501319,-0.3921568627,0.6844106464,1.253731343,-0.4738628425,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0.4777387181,train
1.372641509,1.125,0.7626373626,0.5744573448,0.5,-0.250363901,-0.3074141049,-0.4073359073,-0.9234828496,0.3137254902,-0.4562737643,-0.4776119403,-0.2486698729,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,-0.1323967833,train
0.429245283,1.291666667,0.9923076923,0.9116607774,-0.5,0.288209607,-0.09403254973,0.7258687259,0.4432717678,0,0.4030418251,0.5,0.2439499983,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,-0.03770288146,train
0,0,-0.5307692308,-0.5784957092,0.5,0.8908296943,1.406871609,0.4459459459,0.04221635884,0.9411764706,-0.8136882129,-0.8955223881,1.158919839,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.168627291,train
0,0,-0.3186813187,0.1504290762,0.5,-0.8122270742,-0.5931283906,-0.6274131274,-0.6965699208,-0.3921568627,-0.6920152091,-0.7313432836,-0.5281765438,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.04713026684,train
0,0,-0.4098901099,-0.2423018677,0.5,-0.5443959243,-0.2820976492,-0.3301158301,0.2585751979,0.9411764706,-0.3422053232,-0.4179104478,-0.366591126,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1162326484,train
0,0,-0.002197802198,-0.1686017163,0.5,0.01746724891,0.130198915,1.287644788,0.8496042216,0,-0.2965779468,-0.3656716418,0.3998272645,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.1438232021,train
0,0,0.3362637363,0.313982837,0,-0.09315866084,-0.4936708861,-0.03088803089,0.9762532982,-0.3921568627,0.8365019011,0.8656716418,-0.2764310847,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,-0.01229517842,train
0,0,1.114285714,1.956587582,0.5,-0.69286754,-0.6708860759,-0.8996138996,-0.4538258575,0.7843137255,0.3726235741,0.4104477612,-0.5287143454,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.08872131912,train
0,0,-0.4461538462,-0.5643614336,0.5,1.219796215,0.3761301989,0.7818532819,0.2480211082,0.2745098039,-0.608365019,-0.6865671642,0.5416961304,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,-0.1400128815,train
0,0,-0.6417582418,-0.3271075215,0,-0.8122270742,-0.6853526221,-0.638996139,-0.401055409,0.03921568627,-0.463878327,-0.5373134328,-0.510040383,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,-0.02922615847,train
0,0,0.178021978,0.4310954064,-1,0.5705967977,0.5931283906,1.183397683,0.2321899736,-0.3921568627,0.6692015209,0.6641791045,1.961071684,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.0339345231,train
0.6981132075,1.416666667,0.3648351648,0.6239273094,0,-0.3580786026,-0.2549728752,-0.1158301158,-0.07915567282,-0.3921568627,0.2205323194,0.2686567164,-0.3680884508,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,-0.008536798061,train
0.3726415094,1.5,-0.6769230769,-0.3836446239,-0.5,-0.6841339156,-0.6943942134,-0.7181467181,0.5118733509,-0.3921568627,0.4790874525,0.4029850746,-0.5324565925,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0.2188979468,train
0.9481132075,1.041666667,0.4494505495,0.03937405351,0,0.5356622999,0.3779385172,-0.1467181467,0.9868073879,1.058823529,0.144486692,0.08208955224,0.5847010888,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.1476350386,train
0,0,0.5835164835,1.541645634,-0.5,-0.4250363901,-0.1103074141,-0.2586872587,0.6068601583,-0.3921568627,0.6692015209,0.8358208955,-0.3472515676,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.08215545722,train
0.7169811321,1.375,-0.5417582418,-0.5058051489,0,0.2736535662,0.6365280289,0.61003861,-0.4960422164,-0.3921568627,-0.6768060837,-0.7462686567,0.1470871388,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,-0.08398596045,train
0.5377358491,0.4583333333,0.2593406593,3.784957092,-1,-0.8034934498,-0.8245931284,-0.7895752896,-0.5065963061,-0.3921568627,0.7984790875,1.134328358,-0.4848712684,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0.3862250341,train
0.4575471698,0.5416666667,0.2593406593,2.776375568,-1,-0.6550218341,-0.8119349005,-0.7625482625,0.2955145119,0.2352941176,-0.1216730038,0.2910447761,-0.5182266818,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0.4607581652,train
0,0,0.9131868132,0.6976274609,-0.5,0.4541484716,0.3652802893,-0.3513513514,-0.4749340369,-0.3921568627,0.2129277567,0.3134328358,0.1074090956,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,-0.02828476313,train
0,0,0.1967032967,-0.3028773347,0,1.481804949,0.7576853526,0.805019305,-0.8073878628,-0.3921568627,-0.02281368821,-0.0671641791,1.029412955,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,-0.1152826656,train
0,0,-0.3802197802,0.02927814235,0,-0.672489083,-0.808318264,-0.8301158301,-0.3852242744,0.9803921569,-0.3498098859,-0.4029850746,-0.497496294,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,-0.05279115386,train
0,0,0.02857142857,0.2352347299,-0.5,-0.02037845706,0.08318264014,0.6216216216,-0.253298153,-0.3921568627,0.8593155894,0.8134328358,0.5365087411,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.06695802173,train
1.764150943,0.875,0.06813186813,0.6521958607,0.5,-0.7540029112,-0.7631103074,-0.9227799228,-0.3535620053,0.862745098,-0.7300380228,-0.7014925373,-0.60098849,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,-0.001963177909,train
0.6367924528,0.875,0.3362637363,-0.0323069157,-0.5,1.176128093,0.6600361664,0.7297297297,-0.2321899736,0.7058823529,-0.4562737643,-0.5074626866,2.229812739,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,-0.1400128815,train
0.7169811321,1.375,-0.6483516484,-0.5926299849,0,0.5211062591,0.4810126582,2.067567568,0.8812664908,0.2745098039,0.4106463878,0.3059701493,0.6493682695,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.1095847463,train
0.2594339623,0.9583333333,1.074725275,2.903584048,-1,-0.1950509461,-0.5696202532,-0.3011583012,0.6701846966,-0.3921568627,0.3954372624,1.014925373,-0.2525196803,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.337420405,train
0.7924528302,1.25,0.5648351648,2.139323574,0,-0.7947598253,-0.9746835443,-0.6911196911,0.7757255937,-0.3921568627,-0.9049429658,-0.5970149254,-0.5868874387,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.2005328827,train
1.948113208,0.7916666667,-0.3527472527,-0.4775365977,0.5,0.5560407569,0.07956600362,1.00965251,-0.7915567282,-0.3921568627,0.5019011407,0.4029850746,0.785315993,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,-0.1457289308,train
0,0,0.7549450549,0.4886420999,0,0.1048034934,0.877034358,0.9845559846,0.6860158311,-0.3921568627,0.8897338403,0.8507462687,0.7149704795,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,-0.1266886801,train
1.608490566,0.9583333333,-0.5307692308,-0.4593639576,0.5,-0.2649199418,-0.4755877034,-0.5077220077,-1.034300792,0.1568627451,0.433460076,0.3358208955,-0.2959655296,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,-0.1276397945,train
1.825471698,0.5416666667,-0.2406593407,-0.1009591116,0,-0.2765647744,-0.003616636528,-0.4787644788,0.5224274406,-0.3921568627,-0.783269962,-0.828358209,-0.165395822,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,-0.09156365812,train
0,0,0.7175824176,3.874810702,-1,-0.5997088792,-0.4466546112,-0.6216216216,0.07387862797,0.7058823529,0.007604562738,0.2462686567,-0.3095436887,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0.1174516617,train
0,0,-0.6351648352,-0.5865724382,0,0.5676855895,0.6799276673,-0.3301158301,0.9604221636,-0.3921568627,-0.2281368821,-0.3134328358,0.08083104723,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,-0.09440684059,train
2.056603774,0.75,0.3692307692,0.4644119132,0.5,-0.4395924309,-0.5045207957,-0.8745173745,-0.7968337731,0.4705882353,0.5323193916,0.5373134328,-0.5317931264,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.05845538754,train
